,date,offense,latitude,longitude
60246,2/9/2021,Motor Vehicle Theft,45.490294525,-122.608997488
60247,11/20/2021,Robbery,45.480556715,-122.60873356
60248,11/18/2021,Fraud Offenses,45.484663794,-122.608741676
60249,11/8/2021,Larceny Offenses,45.505334692,-122.606028714
60250,10/19/2021,Robbery,45.49890589,-122.606055653
60251,6/13/2021,Motor Vehicle Theft,45.518562116,-122.606901776
60252,6/14/2021,Assault Offenses,45.495466617,-122.605389786
60253,6/14/2021,Drug/Narcotic Offenses,45.495466617,-122.605389786
60254,6/14/2021,Weapon Law Violations,45.495466617,-122.605389786
60255,8/13/2021,Larceny Offenses,45.466548691,-122.604790361
60256,10/16/2021,Motor Vehicle Theft,45.479164405,-122.604766258
60257,5/14/2021,Larceny Offenses,45.517971746,-122.604233843
60258,12/31/2021,Larceny Offenses,45.517971746,-122.604233843
60259,9/2/2021,Larceny Offenses,45.52163178,-122.604080665
60260,8/30/2021,Larceny Offenses,45.475826225,-122.603523374
60261,3/18/2021,Vandalism,45.493143613,-122.603696486
60262,5/2/2021,Vandalism,45.513960197,-122.603655932
60263,1/12/2021,Larceny Offenses,45.518596865,-122.604257009
60264,1/16/2021,Larceny Offenses,45.518596865,-122.604257009
60265,12/28/2021,Vandalism,45.505353711,-122.602744082
60266,6/1/2021,Larceny Offenses,45.51676437,-122.601995836
60267,8/9/2021,Larceny Offenses,45.478253864,-122.602201454
60268,8/25/2021,Larceny Offenses,45.50807678,-122.601767946
60269,8/25/2021,Larceny Offenses,45.50807678,-122.601767946
60270,2/3/2021,Larceny Offenses,45.514079696,-122.60192378
60271,7/20/2021,Larceny Offenses,45.514079696,-122.60192378
60272,8/15/2021,Larceny Offenses,45.514079696,-122.60192378
60273,8/19/2021,Vandalism,45.514079696,-122.60192378
60274,8/26/2021,Vandalism,45.514079696,-122.60192378
60275,10/23/2021,Larceny Offenses,45.514079696,-122.60192378
60276,10/26/2021,Vandalism,45.514079696,-122.60192378
60277,4/5/2021,Larceny Offenses,45.516092213,-122.601994371
60278,5/1/2021,Larceny Offenses,45.516092213,-122.601994371
60279,9/12/2021,Larceny Offenses,45.516092213,-122.601994371
60280,1/23/2021,Larceny Offenses,45.516749783,-122.600243026
60281,9/21/2021,Larceny Offenses,45.516749783,-122.600243026
60282,7/30/2021,Larceny Offenses,45.492088234,-122.59944832
60283,11/17/2021,Weapon Law Violations,45.473430987,-122.599628673
60284,8/19/2021,Motor Vehicle Theft,45.479157152,-122.599617956
60285,7/8/2021,Larceny Offenses,45.50321039,-122.597522327
60286,8/12/2021,Larceny Offenses,45.508081293,-122.597768555
60287,12/29/2021,Vandalism,45.508081364,-122.597764655
60288,2/22/2021,Vandalism,45.479154809,-122.597043856
60289,6/24/2021,Vandalism,45.479154809,-122.597043856
60290,4/12/2021,Weapon Law Violations,45.500659253,-122.594642453
60291,11/6/2021,Larceny Offenses,45.491721498,-122.594289505
60292,3/15/2021,Assault Offenses,45.519228038,-122.594187827
60293,9/30/2021,Motor Vehicle Theft,45.47914988,-122.594457963
60294,11/27/2021,Motor Vehicle Theft,45.463265631,-122.593478854
60295,5/22/2021,Motor Vehicle Theft,45.48305103,-122.593119659
60296,2/15/2021,Assault Offenses,45.486262114,-122.593062434
60297,11/25/2021,Motor Vehicle Theft,45.516170448,-122.593200894
60298,8/7/2021,Motor Vehicle Theft,45.51692645,-122.592214084
60299,8/5/2021,Larceny Offenses,45.516166556,-122.592209501
60300,10/9/2021,Larceny Offenses,45.468647165,-122.591302414
60301,7/12/2021,Assault Offenses,45.487362187,-122.591261889
60302,11/12/2021,Larceny Offenses,45.487362187,-122.591261889
60303,12/30/2021,Vandalism,45.503435886,-122.58981703
60304,7/16/2021,Larceny Offenses,45.47587784,-122.590332282
60305,4/19/2021,Vandalism,45.486954528,-122.590295151
60306,12/25/2021,Larceny Offenses,45.48695727,-122.590295252
60307,10/2/2021,Motor Vehicle Theft,45.468649741,-122.589352864
60308,10/12/2021,Vandalism,45.468649741,-122.589352864
60309,8/5/2021,Fraud Offenses,45.468649741,-122.589352864
60310,6/10/2021,Vandalism,45.46326657,-122.589361627
60311,12/5/2021,Larceny Offenses,45.480264833,-122.589280741
60312,7/23/2021,Motor Vehicle Theft,45.465420373,-122.589358921
60313,9/28/2021,Vandalism,45.486593022,-122.589053187
60314,6/7/2021,Larceny Offenses,45.509633023,-122.588948579
60315,7/30/2021,Weapon Law Violations,45.479515615,-122.589292194
60316,9/19/2021,Vandalism,45.479515615,-122.589292194
60317,6/9/2021,Vandalism,45.479515615,-122.589292194
60318,12/5/2021,Stolen Property Offenses,45.476871438,-122.58804842
60319,12/9/2021,Vandalism,45.479599402,-122.588004362
60320,10/11/2021,Assault Offenses,45.482361571,-122.586682283
60321,10/11/2021,Vandalism,45.482361571,-122.586682283
60322,10/20/2021,Weapon Law Violations,45.482361642,-122.586678385
60323,1/26/2021,Larceny Offenses,45.478933815,-122.586735807
60324,1/26/2021,Larceny Offenses,45.478933815,-122.586735807
60325,2/24/2021,Assault Offenses,45.478933815,-122.586735807
60326,2/24/2021,Vandalism,45.478933815,-122.586735807
60327,7/1/2021,Vandalism,45.497233691,-122.58688919
60328,8/12/2021,Vandalism,45.481683711,-122.586692491
60329,9/1/2021,Vandalism,45.481683711,-122.586692491
60330,9/1/2021,Weapon Law Violations,45.481683711,-122.586692491
60331,8/28/2021,Vandalism,45.488448036,-122.587073557
60332,5/9/2021,Larceny Offenses,45.518465617,-122.586631381
60333,3/17/2021,Motor Vehicle Theft,45.498681988,-122.585850022
60334,9/15/2021,Larceny Offenses,45.500052797,-122.584846972
60335,9/24/2021,Larceny Offenses,45.500052797,-122.584846972
60336,11/6/2021,Motor Vehicle Theft,45.518400063,-122.585255222
60337,10/30/2021,Motor Vehicle Theft,45.478242285,-122.58417545
60338,9/1/2021,Vandalism,45.478242285,-122.58417545
60339,8/29/2021,Larceny Offenses,45.483058803,-122.584094706
60340,8/19/2021,Vandalism,45.483744959,-122.584080871
60341,6/21/2021,Larceny Offenses,45.480983956,-122.584131709
60342,6/23/2021,Burglary,45.480983956,-122.584131709
60343,2/14/2021,Assault Offenses,45.497418361,-122.582912791
60344,3/13/2021,Motor Vehicle Theft,45.497418361,-122.582912791
60345,10/24/2021,Stolen Property Offenses,45.497418361,-122.582912791
60346,4/19/2021,Larceny Offenses,45.514460919,-122.583253019
60347,4/6/2021,Vandalism,45.518378638,-122.583260157
60348,11/14/2021,Larceny Offenses,45.518378638,-122.583260157
60349,11/18/2021,Larceny Offenses,45.51838138,-122.583260258
60350,12/6/2021,Vandalism,45.521134488,-122.582432382
60351,2/28/2021,Assault Offenses,45.484105936,-122.582331157
60352,9/30/2021,Weapon Law Violations,45.498687346,-122.581925467
60353,10/4/2021,Motor Vehicle Theft,45.483060182,-122.582355237
60354,12/2/2021,Motor Vehicle Theft,45.483060182,-122.582355237
60355,10/5/2021,Motor Vehicle Theft,45.461151288,-122.581505829
60356,8/2/2021,Motor Vehicle Theft,45.485228319,-122.582317687
60357,5/29/2021,Weapon Law Violations,45.497414311,-122.581925625
60358,7/3/2021,Larceny Offenses,45.497414311,-122.581925625
60359,8/21/2021,Robbery,45.497414311,-122.581925625
60360,12/26/2021,Motor Vehicle Theft,45.497417123,-122.581921827
60361,6/18/2021,Larceny Offenses,45.497414311,-122.581925625
60362,8/28/2021,Larceny Offenses,45.497414311,-122.581925625
60363,11/17/2021,Motor Vehicle Theft,45.519156191,-122.582441788
60364,8/19/2021,Larceny Offenses,45.519156191,-122.582441788
60365,12/10/2021,Larceny Offenses,45.517634808,-122.581461068
60366,8/18/2021,Assault Offenses,45.491420128,-122.580984302
60367,4/16/2021,Drug/Narcotic Offenses,45.467986276,-122.581623579
60368,4/16/2021,Weapon Law Violations,45.467986276,-122.581623579
60369,6/8/2021,Larceny Offenses,45.485224938,-122.580839305
60370,6/8/2021,Vandalism,45.485224938,-122.580839305
60371,12/3/2021,Larceny Offenses,45.514074083,-122.58143592
60372,2/26/2021,Larceny Offenses,45.519149112,-122.581469745
60373,12/19/2021,Larceny Offenses,45.519151854,-122.581469845
60374,10/31/2021,Larceny Offenses,45.519149112,-122.581469745
60375,11/8/2021,Larceny Offenses,45.519149112,-122.581469745
60376,9/10/2021,Assault Offenses,45.500048142,-122.580867337
60377,9/17/2021,Assault Offenses,45.51692071,-122.580291433
60378,9/17/2021,Weapon Law Violations,45.51692071,-122.580291433
60379,7/8/2021,Larceny Offenses,45.520261301,-122.580503587
60380,11/6/2021,Larceny Offenses,45.520261301,-122.580503587
60381,8/8/2021,Weapon Law Violations,45.518399441,-122.580294873
60382,5/22/2021,Larceny Offenses,45.518399441,-122.580294873
60383,12/23/2021,Vandalism,45.518402254,-122.580291073
60384,4/29/2021,Robbery,45.517649487,-122.578983429
60385,9/11/2021,Larceny Offenses,45.521105034,-122.579059214
60386,5/31/2021,Assault Offenses,45.500507522,-122.578679839
60387,6/15/2021,Assault Offenses,45.494807611,-122.578759948
60388,9/21/2021,Larceny Offenses,45.472046615,-122.579062144
60389,7/14/2021,Vandalism,45.4934384,-122.57876836
60390,1/24/2021,Larceny Offenses,45.504831323,-122.578685914
60391,2/26/2021,Arson,45.504831323,-122.578685914
60392,4/3/2021,Weapon Law Violations,45.504831323,-122.578685914
60393,4/19/2021,Motor Vehicle Theft,45.504831323,-122.578685914
60394,11/18/2021,Assault Offenses,45.504831323,-122.578685914
60395,12/12/2021,Larceny Offenses,45.504834135,-122.578682115
60396,2/23/2021,Vandalism,45.504831323,-122.578685914
60397,9/23/2021,Assault Offenses,45.475865605,-122.579069274
60398,4/18/2021,Robbery,45.482353642,-122.578951754
60399,1/1/2021,Motor Vehicle Theft,45.482800907,-122.578948618
60400,5/16/2021,Vandalism,45.482800907,-122.578948618
60401,6/19/2021,Drug/Narcotic Offenses,45.482800907,-122.578948618
60402,11/3/2021,Motor Vehicle Theft,45.482800907,-122.578948618
60403,11/3/2021,Weapon Law Violations,45.482800907,-122.578948618
60404,3/11/2021,Fraud Offenses,45.482800907,-122.578948618
60405,12/11/2021,Counterfeiting/Forgery,45.482803649,-122.578948718
60406,6/5/2021,Arson,45.463308452,-122.579046635
60407,7/30/2021,Motor Vehicle Theft,45.463308452,-122.579046635
60408,8/22/2021,Assault Offenses,45.463308452,-122.579046635
60409,2/9/2021,Motor Vehicle Theft,45.490260514,-122.578812011
60410,12/4/2021,Motor Vehicle Theft,45.490260514,-122.578812011
60411,1/26/2021,Larceny Offenses,45.490260514,-122.578812011
60412,1/28/2021,Larceny Offenses,45.490260514,-122.578812011
60413,2/19/2021,Larceny Offenses,45.490260514,-122.578812011
60414,7/20/2021,Larceny Offenses,45.490260514,-122.578812011
60415,8/29/2021,Larceny Offenses,45.490260514,-122.578812011
60416,9/5/2021,Fraud Offenses,45.490260514,-122.578812011
60417,11/5/2021,Larceny Offenses,45.490260514,-122.578812011
60418,3/20/2021,Drug/Narcotic Offenses,45.483533602,-122.578940324
60419,3/20/2021,Weapon Law Violations,45.483533602,-122.578940324
60420,6/23/2021,Robbery,45.483533602,-122.578940324
60421,6/23/2021,Larceny Offenses,45.483533602,-122.578940324
60422,7/5/2021,Vandalism,45.483533602,-122.578940324
60423,11/7/2021,Drug/Narcotic Offenses,45.480160687,-122.578996323
60424,11/7/2021,Weapon Law Violations,45.480160687,-122.578996323
60425,3/12/2021,Assault Offenses,45.496179775,-122.57873994
60426,10/18/2021,Motor Vehicle Theft,45.486923107,-122.578877124
60427,11/11/2021,Larceny Offenses,45.51262537,-122.578713652
60428,10/18/2021,Larceny Offenses,45.467311505,-122.579040999
60429,6/27/2021,Larceny Offenses,45.510091052,-122.578671617
60430,3/20/2021,Weapon Law Violations,45.485215735,-122.578923865
60431,9/6/2021,Larceny Offenses,45.519804518,-122.579062332
60432,4/2/2021,Larceny Offenses,45.497412107,-122.578714814
60433,4/18/2021,Vandalism,45.497412107,-122.578714814
60434,6/2/2021,Larceny Offenses,45.497412107,-122.578714814
60435,6/30/2021,Larceny Offenses,45.497412107,-122.578714814
60436,8/2/2021,Assault Offenses,45.497412107,-122.578714814
60437,10/21/2021,Assault Offenses,45.497412107,-122.578714814
60438,11/4/2021,Assault Offenses,45.497412107,-122.578714814
60439,11/20/2021,Motor Vehicle Theft,45.497412107,-122.578714814
60440,11/21/2021,Assault Offenses,45.497412107,-122.578714814
60441,12/17/2021,Assault Offenses,45.497414849,-122.578714915
60442,4/10/2021,Larceny Offenses,45.497412107,-122.578714814
60443,5/9/2021,Larceny Offenses,45.497412107,-122.578714814
60444,7/21/2021,Larceny Offenses,45.497412107,-122.578714814
60445,10/20/2021,Larceny Offenses,45.497412107,-122.578714814
60446,12/16/2021,Larceny Offenses,45.497414849,-122.578714915
60447,12/7/2021,Fraud Offenses,45.480638395,-122.5789787
60448,7/29/2021,Assault Offenses,45.486580171,-122.578876278
60449,8/31/2021,Stolen Property Offenses,45.486580171,-122.578876278
60450,8/31/2021,Weapon Law Violations,45.486580171,-122.578876278
60451,10/4/2021,Motor Vehicle Theft,45.481672829,-122.578973647
60452,1/12/2021,Assault Offenses,45.519129478,-122.579068838
60453,2/8/2021,Drug/Narcotic Offenses,45.519129478,-122.579068838
60454,2/8/2021,Weapon Law Violations,45.519129478,-122.579068838
60455,4/10/2021,Weapon Law Violations,45.519129478,-122.579068838
60456,6/8/2021,Extortion/Blackmail,45.519129478,-122.579068838
60457,6/8/2021,Robbery,45.519129478,-122.579068838
60458,7/25/2021,Larceny Offenses,45.519129478,-122.579068838
60459,9/11/2021,Weapon Law Violations,45.519129478,-122.579068838
60460,10/30/2021,Assault Offenses,45.519129478,-122.579068838
60461,12/16/2021,Motor Vehicle Theft,45.519129478,-122.579068838
60462,5/9/2021,Arson,45.514812671,-122.578828841
60463,4/10/2021,Assault Offenses,45.500035159,-122.578705468
60464,8/10/2021,Motor Vehicle Theft,45.500035159,-122.578705468
60465,6/18/2021,Larceny Offenses,45.501420818,-122.578697656
60466,7/4/2021,Vandalism,45.501420818,-122.578697656
60467,10/28/2021,Larceny Offenses,45.501420818,-122.578697656
60468,11/28/2021,Vandalism,45.516169354,-122.578905825
60469,10/25/2021,Larceny Offenses,45.516169354,-122.578905825
60470,7/19/2021,Larceny Offenses,45.504687061,-122.577560833
60471,7/13/2021,Assault Offenses,45.468647257,-122.578001965
60472,10/29/2021,Assault Offenses,45.4632847,-122.57778252
60473,12/2/2021,Drug/Narcotic Offenses,45.463287441,-122.577782621
60474,1/14/2021,Larceny Offenses,45.494807536,-122.576337382
60475,1/20/2021,Assault Offenses,45.504639794,-122.576685113
60476,6/13/2021,Larceny Offenses,45.504639794,-122.576685113
60477,7/26/2021,Motor Vehicle Theft,45.468622429,-122.576948254
60478,2/4/2021,Vandalism,45.496178924,-122.5763602
60479,1/18/2021,Larceny Offenses,45.516155684,-122.57708284
60480,3/6/2021,Drug/Narcotic Offenses,45.504607573,-122.575583644
60481,8/9/2021,Robbery,45.504607573,-122.575583644
60482,4/13/2021,Larceny Offenses,45.519110456,-122.576024006
60483,8/13/2021,Vandalism,45.519110456,-122.576024006
60484,5/17/2021,Robbery,45.494807617,-122.574055261
60485,8/12/2021,Assault Offenses,45.482243472,-122.574879809
60486,4/19/2021,Weapon Law Violations,45.47396905,-122.574862372
60487,4/21/2021,Larceny Offenses,45.5122597,-122.575114084
60488,12/2/2021,Larceny Offenses,45.496174015,-122.574050534
60489,10/10/2021,Larceny Offenses,45.487955067,-122.574912871
60490,11/2/2021,Larceny Offenses,45.489070442,-122.574072055
60491,5/11/2021,Larceny Offenses,45.522751324,-122.573889493
60492,12/2/2021,Motor Vehicle Theft,45.502987874,-122.573359053
60493,5/20/2021,Assault Offenses,45.469113609,-122.57390915
60494,6/12/2021,Larceny Offenses,45.471536177,-122.573911767
60495,5/11/2021,Larceny Offenses,45.4822597,-122.572005952
60496,5/11/2021,Larceny Offenses,45.4822597,-122.572005952
60497,9/11/2021,Larceny Offenses,45.48354933,-122.572302599
60498,1/8/2021,Assault Offenses,45.486879494,-122.572334353
60499,11/14/2021,Weapon Law Violations,45.481370371,-122.572028124
60500,7/8/2021,Assault Offenses,45.511636116,-122.572117807
60501,3/16/2021,Larceny Offenses,45.491000915,-122.570479681
60502,6/27/2021,Vandalism,45.519079699,-122.571343507
60503,9/8/2021,Vandalism,45.519079699,-122.571343507
60504,9/20/2021,Larceny Offenses,45.516121391,-122.571383894
60505,10/27/2021,Vandalism,45.481352722,-122.569812203
60506,9/16/2021,Assault Offenses,45.519073508,-122.570164657
60507,1/11/2021,Counterfeiting/Forgery,45.519073508,-122.570164657
60508,3/13/2021,Larceny Offenses,45.495620814,-122.568518057
60509,7/2/2021,Larceny Offenses,45.472978658,-122.568625907
60510,12/7/2021,Motor Vehicle Theft,45.46471272,-122.568594097
60511,12/7/2021,Weapon Law Violations,45.46471272,-122.568594097
60512,12/9/2021,Robbery,45.482222276,-122.568603616
60513,3/1/2021,Motor Vehicle Theft,45.479813284,-122.568609519
60514,3/20/2021,Vandalism,45.479813284,-122.568609519
60515,5/16/2021,Larceny Offenses,45.479813284,-122.568609519
60516,9/13/2021,Larceny Offenses,45.479813284,-122.568609519
60517,10/17/2021,Larceny Offenses,45.479813284,-122.568609519
60518,6/5/2021,Assault Offenses,45.49374381,-122.568539434
60519,1/18/2021,Vandalism,45.512254762,-122.569151249
60520,2/10/2021,Robbery,45.490019537,-122.568606671
60521,6/22/2021,Larceny Offenses,45.490019537,-122.568606671
60522,6/29/2021,Assault Offenses,45.490019537,-122.568606671
60523,8/16/2021,Vandalism,45.490019537,-122.568606671
60524,9/8/2021,Assault Offenses,45.490019537,-122.568606671
60525,5/12/2021,Larceny Offenses,45.490019537,-122.568606671
60526,6/9/2021,Vandalism,45.490019537,-122.568606671
60527,7/25/2021,Larceny Offenses,45.490019537,-122.568606671
60528,9/12/2021,Larceny Offenses,45.490019537,-122.568606671
60529,3/17/2021,Weapon Law Violations,45.488949673,-122.568598922
60530,8/21/2021,Vandalism,45.488949673,-122.568598922
60531,12/3/2021,Larceny Offenses,45.488952485,-122.568595124
60532,1/29/2021,Weapon Law Violations,45.480737975,-122.568604182
60533,12/6/2021,Motor Vehicle Theft,45.480737975,-122.568604182
60534,12/9/2021,Larceny Offenses,45.480737975,-122.568604182
60535,12/9/2021,Vandalism,45.480737975,-122.568604182
60536,6/23/2021,Assault Offenses,45.481319659,-122.568601957
60537,5/14/2021,Vandalism,45.514518558,-122.569132272
60538,1/25/2021,Weapon Law Violations,45.484559909,-122.568599016
60539,3/9/2021,Motor Vehicle Theft,45.460451302,-122.568626154
60540,1/18/2021,Assault Offenses,45.479121786,-122.568615545
60541,7/2/2021,Fraud Offenses,45.479121786,-122.568615545
60542,11/14/2021,Larceny Offenses,45.479121786,-122.568615545
60543,8/2/2021,Stolen Property Offenses,45.505629234,-122.567462307
60544,9/21/2021,Assault Offenses,45.505629234,-122.567462307
60545,11/10/2021,Weapon Law Violations,45.505629234,-122.567462307
60546,12/12/2021,Assault Offenses,45.505629234,-122.567462307
60547,7/19/2021,Larceny Offenses,45.478777488,-122.567624122
60548,9/16/2021,Larceny Offenses,45.478777488,-122.567624122
60549,1/3/2021,Weapon Law Violations,45.485623335,-122.567136069
60550,10/19/2021,Assault Offenses,45.488903801,-122.567337341
60551,10/19/2021,Weapon Law Violations,45.488903801,-122.567337341
60552,1/10/2021,Robbery,45.519058601,-122.56687802
60553,5/5/2021,Motor Vehicle Theft,45.519058601,-122.56687802
60554,5/5/2021,Motor Vehicle Theft,45.519058601,-122.56687802
60555,8/22/2021,Larceny Offenses,45.475976571,-122.564710483
60556,8/22/2021,Larceny Offenses,45.475976571,-122.564710483
60557,5/4/2021,Robbery,45.487779361,-122.565178415
60558,5/25/2021,Assault Offenses,45.504371738,-122.563241703
60559,11/3/2021,Robbery,45.504371738,-122.563241703
60560,1/27/2021,Larceny Offenses,45.504371738,-122.563241703
60561,6/16/2021,Assault Offenses,45.482674655,-122.563436691
60562,3/2/2021,Drug/Narcotic Offenses,45.519774885,-122.563660893
60563,7/5/2021,Assault Offenses,45.502752716,-122.562800535
60564,6/29/2021,Vandalism,45.466747862,-122.562835071
60565,3/9/2021,Motor Vehicle Theft,45.466396699,-122.562834023
60566,3/3/2021,Drug/Narcotic Offenses,45.521078605,-122.562256413
60567,6/11/2021,Motor Vehicle Theft,45.494228472,-122.561726407
60568,10/5/2021,Larceny Offenses,45.494228472,-122.561726407
60569,2/24/2021,Motor Vehicle Theft,45.519758407,-122.56228652
60570,9/4/2021,Arson,45.519758407,-122.56228652
60571,3/2/2021,Drug/Narcotic Offenses,45.520417135,-122.562271417
60572,3/2/2021,Weapon Law Violations,45.520417135,-122.562271417
60573,11/19/2021,Larceny Offenses,45.520417135,-122.562271417
60574,10/3/2021,Vandalism,45.520417135,-122.562271417
60575,11/29/2021,Motor Vehicle Theft,45.51905581,-122.56230003
60576,10/23/2021,Weapon Law Violations,45.489850736,-122.560904419
60577,10/28/2021,Larceny Offenses,45.489850736,-122.560904419
60578,3/17/2021,Larceny Offenses,45.513994372,-122.560898682
60579,1/31/2021,Fraud Offenses,45.48406286,-122.560842694
60580,11/23/2021,Larceny Offenses,45.484065672,-122.560838896
60581,12/17/2021,Vandalism,45.484065672,-122.560838896
60582,5/3/2021,Larceny Offenses,45.504330722,-122.559564809
60583,5/20/2021,Larceny Offenses,45.504330722,-122.559564809
60584,8/3/2021,Larceny Offenses,45.504330722,-122.559564809
60585,3/16/2021,Larceny Offenses,45.477257534,-122.55983932
60586,12/14/2021,Larceny Offenses,45.477257604,-122.559835423
60587,4/28/2021,Larceny Offenses,45.501965195,-122.559596082
60588,12/27/2021,Motor Vehicle Theft,45.47613269,-122.559837545
60589,10/4/2021,Larceny Offenses,45.521711584,-122.558321867
60590,4/28/2021,Weapon Law Violations,45.495749905,-122.558278427
60591,10/4/2021,Robbery,45.495749905,-122.558278427
60592,6/10/2021,Weapon Law Violations,45.518337736,-122.55843373
60593,7/23/2021,Drug/Narcotic Offenses,45.518337736,-122.55843373
60594,1/26/2021,Fraud Offenses,45.518337736,-122.55843373
60595,7/28/2021,Fraud Offenses,45.518337736,-122.55843373
60596,7/29/2021,Fraud Offenses,45.518337736,-122.55843373
60597,11/19/2021,Motor Vehicle Theft,45.47910742,-122.558576489
60598,3/26/2021,Assault Offenses,45.518332934,-122.557629607
60599,6/22/2021,Fraud Offenses,45.518332934,-122.557629607
60600,2/5/2021,Weapon Law Violations,45.489786471,-122.555764865
60601,10/19/2021,Weapon Law Violations,45.489786471,-122.555764865
60602,3/22/2021,Motor Vehicle Theft,45.52255781,-122.555495584
60603,4/3/2021,Larceny Offenses,45.52255781,-122.555495584
60604,6/7/2021,Motor Vehicle Theft,45.520375438,-122.555564889
60605,4/5/2021,Fraud Offenses,45.518327411,-122.555639051
60606,11/16/2021,Larceny Offenses,45.515023032,-122.55432139
60607,6/14/2021,Larceny Offenses,45.510017234,-122.553793032
60608,6/24/2021,Weapon Law Violations,45.482727541,-122.552525809
60609,5/11/2021,Assault Offenses,45.496210783,-122.552455123
60610,10/4/2021,Counterfeiting/Forgery,45.517556374,-122.549347466
60611,10/4/2021,Fraud Offenses,45.517556374,-122.549347466
60612,10/4/2021,Weapon Law Violations,45.517556374,-122.549347466
60613,3/6/2021,Vandalism,45.517556374,-122.549347466
60614,1/26/2021,Weapon Law Violations,45.518983152,-122.549340419
60615,2/5/2021,Motor Vehicle Theft,45.494943403,-122.547989449
60616,9/9/2021,Weapon Law Violations,45.494943403,-122.547989449
60617,8/27/2021,Larceny Offenses,45.494943403,-122.547989449
60618,6/24/2021,Motor Vehicle Theft,45.522485921,-122.546766013
60619,5/5/2021,Drug/Narcotic Offenses,45.489745461,-122.546694279
60620,7/24/2021,Larceny Offenses,45.521396525,-122.546777481
60621,5/23/2021,Larceny Offenses,45.514067327,-122.545147496
60622,1/15/2021,Weapon Law Violations,45.51684623,-122.545165626
60623,9/17/2021,Larceny Offenses,45.499505061,-122.545422969
60624,1/20/2021,Motor Vehicle Theft,45.521067334,-122.542921325
60625,5/14/2021,Assault Offenses,45.518995819,-122.542928753
60626,12/15/2021,Assault Offenses,45.518995819,-122.542928753
60627,12/17/2021,Weapon Law Violations,45.518995819,-122.542928753
60628,10/15/2021,Larceny Offenses,45.518995819,-122.542928753
60629,11/8/2021,Vandalism,45.519707955,-122.540370764
60630,1/7/2021,Motor Vehicle Theft,45.52039389,-122.540368093
60631,1/13/2021,Larceny Offenses,45.476491898,-122.539872004
60632,1/1/2021,Larceny Offenses,45.522407105,-122.537770842
60633,2/26/2021,Vandalism,45.522407105,-122.537770842
60634,3/20/2021,Assault Offenses,45.522407105,-122.537770842
60635,3/20/2021,Larceny Offenses,45.522407105,-122.537770842
60636,7/22/2021,Assault Offenses,45.522407105,-122.537770842
60637,12/4/2021,Assault Offenses,45.522409916,-122.53776704
60638,12/4/2021,Robbery,45.522409916,-122.53776704
60639,8/12/2021,Vandalism,45.521164376,-122.537765271
60640,12/30/2021,Assault Offenses,45.521167187,-122.537761469
60641,7/26/2021,Assault Offenses,45.494440944,-122.537676593
60642,11/3/2021,Robbery,45.494440944,-122.537676593
60643,12/19/2021,Vandalism,45.494441013,-122.537672695
60644,5/18/2021,Vandalism,45.476535543,-122.537104736
60645,9/14/2021,Larceny Offenses,45.476538354,-122.537100937
60646,2/3/2021,Weapon Law Violations,45.483225729,-122.537956929
60647,2/22/2021,Drug/Narcotic Offenses,45.483225729,-122.537956929
60648,5/7/2021,Vandalism,45.483225729,-122.537956929
60649,8/17/2021,Vandalism,45.483225729,-122.537956929
60650,8/30/2021,Weapon Law Violations,45.483225729,-122.537956929
60651,5/15/2021,Larceny Offenses,45.489625304,-122.53771451
60652,8/3/2021,Assault Offenses,45.511544363,-122.537673726
60653,3/30/2021,Larceny Offenses,45.511544363,-122.537673726
60654,12/21/2021,Larceny Offenses,45.511544363,-122.537673726
60655,12/21/2021,Larceny Offenses,45.511544363,-122.537673726
60656,8/10/2021,Larceny Offenses,45.516947663,-122.537758346
60657,11/13/2021,Vandalism,45.516947663,-122.537758346
60658,2/18/2021,Vandalism,45.480151887,-122.537242183
60659,12/17/2021,Motor Vehicle Theft,45.480151887,-122.537242183
60660,10/18/2021,Motor Vehicle Theft,45.485954845,-122.537844197
60661,4/26/2021,Assault Offenses,45.495500187,-122.537663874
60662,6/23/2021,Assault Offenses,45.521239815,-122.535211622
60663,9/1/2021,Assault Offenses,45.502407916,-122.534755338
60664,3/6/2021,Motor Vehicle Theft,45.519046327,-122.533895853
60665,11/3/2021,Vandalism,45.519046327,-122.533895853
60666,12/21/2021,Vandalism,45.519046327,-122.533895853
60667,11/8/2021,Vandalism,45.519046327,-122.533895853
60668,11/25/2021,Weapon Law Violations,45.52239233,-122.532563827
60669,12/16/2021,Assault Offenses,45.510241671,-122.532534776
60670,12/16/2021,Vandalism,45.510241671,-122.532534776
60671,4/9/2021,Motor Vehicle Theft,45.519052721,-122.532604295
60672,6/29/2021,Motor Vehicle Theft,45.519052721,-122.532604295
60673,1/13/2021,Vandalism,45.519052721,-122.532604295
60674,7/31/2021,Larceny Offenses,45.483382804,-122.532190219
60675,12/24/2021,Motor Vehicle Theft,45.516533566,-122.531706306
60676,8/21/2021,Larceny Offenses,45.522378599,-122.530857766
60677,8/13/2021,Robbery,45.516552586,-122.530009396
60678,4/20/2021,Vandalism,45.50587016,-122.529955336
60679,4/17/2021,Assault Offenses,45.505354353,-122.52995641
60680,4/17/2021,Vandalism,45.505354353,-122.52995641
60681,6/10/2021,Larceny Offenses,45.517433843,-122.527956932
60682,10/26/2021,Assault Offenses,45.493074008,-122.527481336
60683,4/25/2021,Larceny Offenses,45.520747525,-122.526119983
