ReportedDateTime,Location,ZIP,RoughX,RoughY,Arson,AssaultOffense,Burglary,CriminalDamage,Homicide,LockedVehicle,Robbery,SexOffense,Theft,VehicleTheft
2022-01-15 02:06:00,4873 N 105TH ST,53225,2522390.020032912493,409340.120545323938,0,0,0,1,0,0,0,0,0,0
2022-01-15 02:00:00,7992 N 107TH ST,53224,2521724.394672932569,429692.595019906759,0,0,0,0,0,0,0,0,0,1
2022-01-15 02:00:00,4251 N 61ST ST,53216,2537347.213598071132,405475.222931131721,0,0,0,0,0,0,0,0,0,1
2022-01-15 01:40:50,6798 W APPLETON AV,53216,2535060.772629103158,400746.569508887827,0,1,0,0,0,0,0,0,0,0
2022-01-15 01:30:00,3134 N 16TH ST,53206,2552740.649363401812,398931.482668686658,0,1,0,0,0,0,0,0,0,0
2022-01-15 01:30:00,124 W WASHINGTON ST,53204,2558356.833447951358,378779.066739562899,0,0,0,0,0,0,0,0,0,1
2022-01-15 01:30:00,606 E JUNEAU AV,53202,2560052.739074246958,388334.562061116099,0,0,0,1,0,0,0,0,0,0
2022-01-15 01:10:00,3754 S 94TH ST,53228,2527138.527413391508,361975.171882022172,0,0,0,0,0,1,0,0,0,0
2022-01-15 01:00:00,500 W PIERCE ST,53204,2556990.786850030068,380239.242569658905,0,0,0,1,0,1,0,0,0,0
2022-01-15 00:30:00,422 W HARRISON AV,53207,2557352.936305080075,370558.404649034142,0,0,0,1,0,0,0,0,0,0
2022-01-15 00:30:00,1003 S 33RD ST,53215,2546827.063043018803,378736.407712589949,0,1,0,0,0,0,0,0,0,0
2022-01-15 00:30:00,605 S 4TH ST,53204,2557265.471984653734,380644.348749797791,0,0,0,0,0,1,0,0,0,0
2022-01-15 00:14:00,3123 N 21ST ST,53206,2550701.066541709471,398850.297154162079,0,1,0,0,0,0,0,0,0,0
2022-01-15 00:01:00,4418 W MEINECKE AV,53210,2542576.360913455486,393825.955193456262,0,0,1,0,0,0,0,0,0,0
2022-01-15 00:00:00,2071 S 8TH ST,53204,2555957.086785442196,373912.401477571577,0,0,0,0,0,0,0,0,0,1
2022-01-14 23:08:00,5700 N 56TH ST,53218,2538564.332304258831,415286.007275033742,0,0,0,0,0,0,0,0,0,1
2022-01-14 23:00:00,300 S 1ST ST,53204,2558639.792355962098,381801.500958982855,0,0,0,1,0,1,0,0,0,0
2022-01-14 23:00:00,111 E SEEBOTH ST,53204,2558782.367994509637,382545.928778618574,0,0,0,0,0,1,0,0,0,0
2022-01-14 23:00:00,1 W UNKNOWN ST,53212,2557360.167467725929,396958.470166821033,0,1,0,0,0,0,0,0,0,0
2022-01-14 22:35:00,2609 N 44TH ST,53210,2542653.981628722511,395153.383877955377,0,1,0,0,0,0,0,0,0,0
2022-01-14 22:30:00,2005 N RIVERWALK WA,53212,2561217.152682876214,392531.236420083791,0,0,0,1,0,0,0,0,0,0
2022-01-14 22:30:00,414 W JUNEAU AV,53203,2556998.791576503776,388076.297340273857,0,0,0,0,0,0,0,0,0,1
2022-01-14 22:30:00,500 W FLORIDA ST,53204,2556839.439187671524,381391.175045032054,0,0,0,0,0,0,0,0,0,1
2022-01-14 22:30:00,9100 N 85TH ST,53224,2529252.669962657150,437641.111057367176,0,1,0,0,0,0,0,0,0,0
2022-01-14 22:00:00,838 S 1ST ST,53204,2558635.227907903492,379532.919352058321,0,0,0,0,0,0,0,0,0,1
2022-01-14 22:00:00,9331 W ELMORE AV,53222,2526304.485764201730,402360.581390190870,0,0,0,0,0,0,0,0,0,1
2022-01-14 22:00:00,622 W MAPLE ST,53204,2556440.461083453149,375421.683536037803,0,0,0,0,0,0,0,0,0,1
2022-01-14 21:30:00,1710 N COMMERCE ST,53212,2558989.836140281521,390759.529963284731,0,0,1,1,0,1,0,0,0,0
2022-01-14 21:00:00,2637 S 30TH ST,53215,2547908.576337103266,370029.763646822423,0,0,0,0,0,1,0,0,0,0
2022-01-14 21:00:00,2815 N BREMEN ST,53212,2560902.526226673741,396774.506496258080,0,0,0,0,0,1,0,0,0,0
2022-01-14 21:00:00,1337 N 21ST ST,53205,2550885.844980460126,388797.366599913687,0,0,1,0,0,0,0,0,0,0
2022-01-14 20:33:00,2907 N OAKLAND AV,53211,2564197.641682506539,397488.887545019388,0,0,0,0,0,0,0,0,0,1
2022-01-14 19:45:00,4642 W BURLEIGH ST,53216,2541654.608580031432,398561.947176687419,0,0,0,1,0,0,0,0,0,0
2022-01-14 19:45:00,1201 E KANE PL,53202,2562241.319024418015,391991.022557813674,0,1,0,1,0,0,0,0,0,0
2022-01-14 19:30:00,4341 N 100TH ST,53225,2523847.426772616338,405955.899126693606,0,0,0,0,0,0,0,0,0,1
2022-01-14 19:20:00,2275 N 59TH ST,53208,2537993.506609818432,393077.724682278931,0,1,0,0,0,0,0,0,0,0
2022-01-14 19:01:00,4808 N HOPKINS ST,53209,2544745.358479861170,409400.672782879323,0,1,0,0,0,0,0,0,0,0
2022-01-14 18:42:18,3000 W ATKINSON AV,53209,2547344.364569952711,407433.358526319265,0,1,0,0,0,0,0,0,0,0
2022-01-14 18:40:00,1515 S 5TH ST,53204,2556964.864213916473,377265.791576683521,0,1,0,0,0,0,0,0,0,0
2022-01-14 18:34:00,4570 N 41ST ST,53209,2543821.651739508845,407823.800315238535,0,1,0,0,0,0,0,0,0,0
2022-01-14 18:34:00,3332 W LISBON AV,53208,2546177.388311294373,391089.669652048498,0,0,0,1,0,0,0,0,0,0
2022-01-14 18:30:00,2223 N 36TH ST,53208,2545511.628551639151,392914.617998488247,0,0,0,1,0,0,0,0,0,0
2022-01-14 18:30:00,2121 N 16TH ST,53205,2552478.640215372201,392614.968388125300,0,0,1,0,0,0,0,0,0,0
2022-01-14 18:30:00,7609 W CAPITOL DR,53222,2532075.980413937941,403585.605338133872,0,1,0,0,0,0,0,0,0,0
2022-01-14 18:21:00,2432 N 33RD ST,53210,2546411.442131220363,394146.505998410285,0,0,0,1,0,0,0,0,0,0
2022-01-14 18:15:00,631 E CHICAGO ST,53202,2560850.128695236985,383518.761785220355,0,0,0,1,0,0,0,0,0,0
2022-01-14 18:05:00,1260 N PROSPECT AV,53202,2562232.734684316441,388569.368058357388,0,0,0,0,0,1,0,0,0,0
2022-01-14 18:00:00,405 S 2ND ST,53204,2558011.966414872091,381414.936137150973,0,0,0,0,0,1,0,0,0,0
2022-01-14 18:00:00,3467 N NEWHALL ST,53211,2563475.042473562062,401169.408272642642,0,0,0,0,0,0,0,0,0,1
2022-01-14 18:00:00,330 E WELLS ST,53202,2559364.922436185181,386470.949703805149,0,0,0,0,0,0,0,0,0,1
2022-01-14 18:00:00,7128 W SILVER SPRING DR,53218,2533690.523197532166,414546.933141935617,0,1,0,0,0,0,0,0,0,0
2022-01-14 18:00:00,8205 W BROWN DEER RD,53223,2530261.675387893803,435591.646621368825,0,0,0,0,0,0,0,0,1,0
2022-01-14 18:00:00,4270 S HOWELL AV,53207,2559582.432427868713,359253.859244700521,0,0,0,0,0,1,0,0,0,0
2022-01-14 18:00:00,401 E CAPITOL DR,53212,2558989.895127078053,403560.190275277942,0,0,0,0,0,1,0,0,0,0
2022-01-14 17:45:00,5051 N 58TH ST,53218,2538057.346278690733,410879.879922859371,0,1,0,0,0,0,0,0,0,0
2022-01-14 17:31:00,4583 N 24TH ST,53209,2549685.389526063576,407944.531219355762,0,1,0,0,0,0,0,0,0,0
2022-01-14 17:20:00,4214 N 44TH PL,53216,2542566.772780208383,405754.001141395420,0,1,0,0,0,0,0,0,0,0
2022-01-14 17:00:00,8030 W CRAWFORD AV,53220,2531466.010333991610,361868.008490677923,0,0,0,0,0,1,0,0,0,0
2022-01-14 17:00:00,1320 W RAMSEY AV,53221,2554206.702328283340,348568.675075504929,0,1,0,0,0,0,0,0,0,0
2022-01-14 17:00:00,3811 N HOLTON ST,53212,2559652.160837838426,402879.849148657173,0,0,0,0,0,0,0,0,1,0
2022-01-14 17:00:00,2111 W GALENA ST,53205,2550874.407369378954,389674.928894955665,0,0,1,0,0,0,0,0,0,0
2022-01-14 16:35:00,6844 N DARIEN ST,53209,2545183.252520940267,423236.233800843358,0,1,0,0,0,0,0,0,0,0
2022-01-14 16:30:00,330 E WELLS ST,53202,2559364.922436185181,386470.949703805149,0,0,0,0,0,1,0,0,0,0
2022-01-14 16:30:00,115 W OKLAHOMA AV,53207,2559140.913030478638,366978.325417961925,0,0,1,0,0,0,0,0,0,0
2022-01-14 16:30:00,212 N MILWAUKEE ST,53202,2560028.414421536494,383431.348481990397,0,0,0,0,0,0,0,0,0,1
2022-01-14 16:20:00,509 W WISCONSIN AV,53203,2556508.915647489950,385549.701480180025,0,0,0,0,0,0,0,0,0,1
2022-01-14 16:00:00,2900 W HIGHLAND BL,53208,2547766.187410095707,387421.899915326387,0,0,0,1,0,1,0,0,0,0
2022-01-14 16:00:00,1122 W BODEN CT,53221,2554830.483816800639,347642.344036977738,0,0,0,0,0,0,0,0,1,0
2022-01-14 16:00:00,3674 S 85TH ST,53228,2530179.324342952110,362506.184117682278,0,0,0,1,0,0,0,0,0,0
2022-01-14 16:00:00,2632 N 2ND ST,53212,2557781.585857941769,395627.101853821427,0,0,0,1,0,0,0,0,0,0
2022-01-14 15:51:00,3700 N 98TH ST,53222,2524870.974810936488,401305.651910036802,0,0,0,0,0,0,0,0,0,1
2022-01-14 15:10:00,2378 S WOODWARD ST,53207,2561511.671280912124,371928.243714526296,0,0,0,0,0,0,0,0,0,1
2022-01-14 15:00:00,5501 N 76TH ST,53218,2532170.774866703432,413905.948677711189,0,0,0,0,0,0,0,0,1,0
2022-01-14 15:00:00,5556 N 68TH ST,53218,2535186.794140108395,414438.856876954436,0,0,0,0,0,0,0,0,1,0
2022-01-14 14:25:00,2350 N LAKE DR,53211,2566978.431888187770,393700.001159906387,0,0,0,0,0,1,0,0,0,0
2022-01-14 14:00:00,2870 N VEL R PHILLIPS AV,53212,2557046.976875728928,397349.654528323561,0,0,0,1,0,0,0,0,0,0
2022-01-14 13:35:00,4958 N 51ST BL,53218,2540373.582352273632,410330.466047581285,0,0,0,1,0,0,0,0,0,0
2022-01-14 13:33:17,4156 N 72ND ST,53216,2533703.003496349789,404781.007633682340,0,0,0,0,0,0,0,0,1,0
2022-01-14 13:00:00,3824 W FLORIST AV,53209,2544457.300777388737,417250.310362145305,0,0,0,0,0,0,1,0,0,0
2022-01-14 12:40:00,2903 W VILLARD AV,53209,2547621.563982531428,411958.809476397932,0,0,0,0,0,0,0,0,0,1
2022-01-14 12:32:00,907 W GREENFIELD AV,53204,2555437.029526719823,377588.107396785170,0,0,0,1,0,0,0,0,0,0
2022-01-14 12:30:00,5000 W CONCORDIA AV,53216,2540695.303358541336,399889.159093629569,0,0,0,0,0,0,0,0,0,1
2022-01-14 12:23:00,1433 N WATER ST,53202,2558700.612464163918,389155.309614822268,0,0,0,0,0,0,0,0,0,1
2022-01-14 12:16:00,1923 E BRADFORD AV,53211,2564754.967272006441,394845.433569952846,0,0,0,0,0,0,0,0,0,1
2022-01-14 12:00:00,3234 N 36TH ST,53216,2545419.686914043501,399498.858430810273,0,1,0,0,0,0,0,0,0,0
2022-01-14 12:00:00,"",53218,2538804.178495282307,408467.247857470065,0,0,0,0,0,0,0,1,0,0
2022-01-14 12:00:00,6865 N 42ND ST,53209,2543149.531159087084,423044.052615102381,0,0,0,0,0,0,0,0,1,0
2022-01-14 11:31:00,543 N WATER ST,53202,2559034.698805999476,384892.549013398588,0,0,0,0,0,1,0,0,0,0
2022-01-14 11:00:00,3385 N 37TH ST,53216,2544975.379403240979,400690.833618417382,0,0,0,1,0,0,1,0,0,0
2022-01-14 11:00:00,6428 W LOCUST ST,53210,2536247.712307370733,397045.338632479310,0,0,0,1,0,0,0,0,0,0
2022-01-14 10:30:00,319 E CLYBOURN ST,53202,2559559.218369298615,384702.111953318119,0,0,0,0,0,0,0,0,0,1
2022-01-14 10:23:47,1945 N 25TH ST,53205,2549064.208197072614,391756.279998615384,0,1,0,0,0,0,0,0,0,0
2022-01-14 10:20:00,2766 N CARLTON PL,53210,2536659.687462462112,396259.230002567172,0,0,0,0,0,0,1,0,0,0
2022-01-14 09:39:00,470 E PLEASANT ST,53202,2559422.757860722952,390136.703824311495,0,0,0,0,0,0,0,0,0,1
2022-01-14 09:36:44,2025 N MARTIN L KING JR DR,53212,2557429.989868373610,392297.337647754699,0,0,0,0,0,0,0,0,1,0
2022-01-14 09:31:00,547 N 27TH ST,53208,2548519.759371616412,384876.766276255250,0,1,0,1,0,0,0,0,0,0
2022-01-14 08:45:00,2401 N MARYLAND AV,53211,2565494.099948389921,394131.103301998228,0,0,0,0,0,1,0,0,0,0
2022-01-14 08:30:00,2463 N BUFFUM ST,53212,2559084.454939379357,394429.998639203608,0,0,0,0,0,0,0,0,1,0
2022-01-14 08:15:00,3815 N 98TH ST,53222,2524682.543178488500,401954.925618004054,0,0,1,0,0,0,0,0,0,0
2022-01-14 08:00:00,130 E STATE ST,53202,2558107.969514101278,387204.124813251197,0,0,0,0,0,0,0,0,0,1
2022-01-14 08:00:00,4122 N 17TH ST,53209,2552365.455678513739,404826.855712559074,0,0,0,0,0,1,0,0,0,0
2022-01-14 07:31:00,2111 E IVANHOE PL,53202,2565324.522506156005,393232.968674775213,0,0,0,0,0,1,0,0,0,0
2022-01-14 07:15:00,442 W GALENA ST,53212,2556869.297019903548,390081.231269523501,0,0,0,0,0,0,0,0,1,0
2022-01-14 07:00:00,1532 S 31ST ST,53215,2547525.560409116559,376779.397300716490,0,0,0,0,0,0,0,0,0,1
2022-01-14 07:00:00,5864 N 84TH ST,53225,2529702.583973851521,416203.001293204725,0,1,0,0,0,0,0,0,0,0
2022-01-14 07:00:00,5219 N 52ND ST,53218,2540016.527436213568,412025.070061445236,0,1,0,1,0,0,0,0,0,0
2022-01-14 07:00:00,1322 N MARTIN L KING JR DR,53212,2557473.221381017007,388827.676290228963,0,0,0,0,0,0,0,0,0,1
2022-01-14 06:10:00,6413 W VERONA CT,53219,2536944.604069545399,364381.316871561110,0,0,0,0,0,1,0,0,0,0
2022-01-14 05:07:00,3725 W CENTER ST,53210,2544907.852906368673,395871.643127378076,0,0,1,0,0,0,0,0,0,0
2022-01-14 04:30:00,1400 W COLLEGE AV,53221,2553957.993827812839,345916.980241019279,0,1,0,0,0,0,0,0,0,0
2022-01-14 04:16:07,4449 N 68TH ST,53218,2534978.031820007600,406727.711880553514,0,0,0,1,0,0,0,0,0,0
2022-01-14 04:00:00,1540 W NORTH AV,53205,2552614.210240744054,393338.821431383491,0,1,0,0,0,0,0,0,0,0
2022-01-14 04:00:00,3560 S 61ST ST,53220,2538073.618748821784,363572.944723416120,0,0,0,0,0,1,0,0,0,0
2022-01-14 03:53:00,2139 W MAPLE ST,53204,2550780.605543868616,375358.862255182117,0,0,0,0,0,0,0,0,0,1
2022-01-14 03:53:00,2139 W MAPLE ST,53204,2550780.605543868616,375358.862255182117,0,0,0,0,0,0,0,0,0,1
2022-01-14 03:00:00,6335 W VERONA CT,53219,2537044.547400362790,364384.760203395039,0,0,0,1,0,0,0,0,0,0
2022-01-14 03:00:00,1322 N MARTIN L KING JR DR,53212,2557473.221381017007,388827.676290228963,0,0,0,0,0,0,0,0,0,1
2022-01-14 03:00:00,2337 S 28TH ST,53215,2548544.573405410163,372052.907509967685,0,0,0,0,0,0,0,0,0,1
2022-01-14 02:30:00,1943 S 11TH ST,53204,2554813.841601603199,374730.281837880611,0,1,0,0,0,0,0,0,0,0
2022-01-14 02:10:00,424 E WISCONSIN AV,53202,2559961.746012696065,385888.184770222753,0,0,0,0,0,0,0,0,1,0
2022-01-14 02:08:00,2331 W VIEAU PL,53204,2549987.137105997652,378571.913503542542,0,1,0,0,0,0,0,0,0,0
2022-01-14 02:00:00,1226 N 33RD ST,53208,2546549.062561220955,388026.440097887069,0,0,0,0,0,0,0,0,0,1
2022-01-14 02:00:00,3825 W ROBERTS ST,53208,2544579.714655950200,390534.552052397281,0,0,0,1,0,0,0,0,0,0
2022-01-14 02:00:00,413 N 2ND ST,53203,2557794.263424699195,384060.386049587280,0,0,0,0,0,0,0,0,1,0
2022-01-14 01:52:00,3363 N 2ND ST,53212,2557677.323385475203,400518.696429044008,0,0,0,0,0,1,0,0,0,0
2022-01-14 01:12:00,5225 S 13TH ST,53221,2553633.199355596676,352866.089710488915,0,0,0,0,0,0,0,0,0,1
2022-01-14 01:10:00,5225 S 13TH ST,53221,2553633.199355596676,352866.089710488915,0,0,0,0,0,0,0,0,0,1
2022-01-14 00:56:00,3605 N 99TH ST,53222,2524507.253836098127,401020.084237739444,0,0,0,0,0,0,0,0,0,1
2022-01-14 00:45:00,2918 N 12TH ST,53206,2553948.724687085021,397488.516046967357,0,1,0,0,0,0,0,0,0,0
2022-01-14 00:40:00,3519 N 49TH ST,53216,2541050.531449758913,401293.003816209733,0,1,0,0,0,0,0,0,0,0
2022-01-14 00:30:00,2903 N 55TH ST,53210,2539061.141417603940,397102.920959278941,0,1,0,0,0,0,0,0,0,0
2022-01-14 00:26:00,2474 W KEEFE AV,53206,2549094.111870435998,401297.162546295673,0,1,0,0,0,0,0,0,0,0
2022-01-14 00:20:00,2535 S KINNICKINNIC AV,53207,2561460.437460458837,370949.720051173121,0,0,0,1,0,0,0,0,0,0
2022-01-14 00:00:00,8924 W MILL RD,53225,2527491.279372287448,419575.006602074951,0,1,0,0,0,0,0,0,0,0
2022-01-14 00:00:00,125 E JUNEAU AV,53202,2558027.164167865645,387941.483361314982,0,0,0,0,0,0,0,0,1,0
2022-01-14 00:00:00,1570 N PROSPECT AV,53202,2563176.165127647109,389995.301132507622,0,0,0,0,0,1,0,0,0,0
2022-01-14 00:00:00,5345 N LOVERS LANE RD,53225,2518166.782173411455,411980.005546286702,0,0,0,0,0,0,0,0,1,0
2022-01-14 00:00:00,3822 S AUSTIN ST,53207,2559928.476057124324,362415.406436275691,0,0,1,0,0,0,0,0,0,0
2022-01-13 23:00:00,1607 S 8TH ST,53204,2555815.575164686888,376540.320742983371,0,0,1,0,0,0,0,0,0,0
2022-01-13 23:00:00,2701 S 15TH ST,53215,2553286.212784957141,369717.655972402543,0,0,0,0,0,0,0,0,0,1
2022-01-13 23:00:00,3572 S 97TH ST,53228,2526135.619960739277,363132.475680246949,0,0,0,0,0,1,0,0,0,0
2022-01-13 22:30:00,1534 S 30TH ST,53215,2547835.422411113977,376723.371754720807,0,0,0,1,0,0,0,0,0,0
2022-01-13 22:15:00,2825 N 47TH ST,53210,2541771.122124314308,396689.866787232459,0,1,0,0,0,0,0,0,0,0
2022-01-13 22:00:00,237 S 67TH ST,53214,2535783.916525263805,381376.310987707227,0,1,0,0,0,0,0,0,0,0
2022-01-13 22:00:00,2633 N 50TH ST,53210,2540777.309647503775,395406.240745883435,0,1,0,0,0,0,0,0,0,0
2022-01-13 22:00:00,3310 S 69TH ST,53219,2535406.922391991597,365210.408788561821,0,0,0,1,0,0,0,0,0,0
2022-01-13 21:36:00,3864 N 5TH ST,53212,2556746.842042261269,403158.047481227666,0,1,0,0,0,0,0,0,0,0
2022-01-13 21:30:00,6044 N HOPKINS ST,53209,2543297.890031861607,417908.760325543582,0,1,0,0,0,0,0,0,0,0
2022-01-13 21:30:00,3800 W AUER AV,53216,2544754.769854100421,399187.634099371731,0,1,0,0,0,0,0,0,0,0
2022-01-13 21:30:00,9623 W WILBUR AV,53228,2526254.545157243032,362381.040232352912,0,0,0,0,0,1,0,0,0,0
2022-01-13 21:21:46,10100 W FOUNTAIN AV,53224,2523359.560723003931,427378.681010145694,0,0,0,0,0,0,0,0,0,1
2022-01-13 21:17:00,4730 S 27TH ST,53221,2549237.549050829373,356421.378598865122,0,0,0,0,0,0,0,0,1,0
2022-01-13 21:00:00,1415 N 5TH ST,53212,2556546.138740394730,389076.252742290497,0,0,0,0,0,1,0,0,0,0
2022-01-13 21:00:00,3203 N 34TH ST,53216,2545948.189195205458,399222.768927987665,0,1,0,0,0,0,0,0,0,0
2022-01-13 21:00:00,7242 W GEORGIA AV,53220,2534266.403789191507,363280.265368092805,0,0,0,0,0,0,0,0,0,1
2022-01-13 20:30:00,6419 W BRADLEY RD,53223,2536420.393180579878,429845.572402387857,0,0,0,1,0,0,0,0,0,0
2022-01-13 20:30:00,700 W VLIET ST,53205,2555878.538290436380,389062.565588299185,0,0,0,0,0,1,0,0,0,0
2022-01-13 20:30:00,6316 W MORGAN AV,53220,2537201.981041995808,364046.212207276374,0,0,0,1,0,0,0,0,0,0
2022-01-13 20:22:00,2534 N 40TH ST,53210,2544215.205136145465,394824.421153113246,0,1,0,0,0,0,0,0,0,0
2022-01-13 20:15:00,2666 S 15TH ST,53215,2553399.807490124833,369948.095912240446,0,0,0,0,0,0,0,0,0,1
2022-01-13 20:00:00,3602 W NATIONAL AV,53215,2545807.034049403854,379111.848674546927,0,0,0,1,0,1,0,0,0,0
2022-01-13 20:00:00,5510 S 27TH ST,53221,2549128.232110484503,350899.204603355378,0,0,0,0,0,0,0,0,0,1
2022-01-13 20:00:00,9531 W BELOIT RD,53227,2526562.994542744011,364817.726543974131,0,0,0,0,0,1,0,0,0,0
2022-01-13 20:00:00,1559 S 36TH ST,53215,2545774.208800881170,376635.424834728241,0,0,0,0,0,0,0,0,0,1
2022-01-13 19:33:00,747 N OLD WORLD THIRD ST,53203,2557320.456360770855,385554.908290538937,0,0,0,0,0,0,0,0,0,1
2022-01-13 19:21:00,3333 S 27TH ST,53221,2548677.579265991226,364375.170175973326,0,0,0,0,0,0,0,0,1,0
2022-01-13 19:00:00,1000 N VEL R PHILLIPS AV,53203,2557081.308466470800,387086.077007874846,0,0,0,1,0,1,0,0,0,0
2022-01-13 19:00:00,2563 N BREMEN ST,53212,2560926.127482360695,395441.244522802532,0,0,0,0,0,0,0,0,0,1
2022-01-13 18:57:38,3709 W VILLARD AV,"","","",0,1,0,0,0,0,0,0,0,0
2022-01-13 18:50:00,400 W MC KINLEY AV,53212,2557046.290456014685,388555.188821725547,0,0,0,0,0,1,0,0,0,0
2022-01-13 18:39:00,8313 W MILL RD,53225,2529671.054045766592,419499.488333798945,0,1,0,0,0,0,0,0,0,0
2022-01-13 18:30:00,401 E CAPITOL DR,53212,2558989.895127078053,403560.190275277942,0,0,0,0,0,0,0,0,1,0
2022-01-13 18:30:00,2607 N DOWNER AV,53211,2566878.069648603443,395753.457871470600,0,0,0,0,0,0,1,0,0,0
2022-01-13 18:10:00,544 E OGDEN AV,53202,2559974.474353034981,389485.760376948863,0,0,0,0,0,0,0,0,1,0
2022-01-13 18:00:00,6261 N 102ND ST,53225,2523406.666943699121,418557.133274212480,0,0,0,0,0,0,0,0,1,0
2022-01-13 18:00:00,3210 S 68TH ST,53219,2535726.602203454822,365895.181096855551,0,0,0,0,0,1,0,0,0,0
2022-01-13 18:00:00,1301 N EDISON ST,53202,2558171.683464495465,388734.323807455599,0,0,0,0,0,1,0,0,0,0
2022-01-13 17:30:00,5066 N 49TH ST,53218,2541026.825970661361,411028.975522100925,0,0,0,1,0,0,0,0,0,1
2022-01-13 17:30:00,2807 N 11TH LA,53206,2554103.951270480640,396671.573485482484,0,1,0,0,0,0,0,0,0,0
2022-01-13 17:13:00,3569 S 61ST ST,53220,2537966.337359697558,363382.921018756926,0,1,0,0,0,0,0,0,0,0
2022-01-13 17:10:00,1606 N 35TH ST,53208,2545948.931854321621,389913.258286293596,0,1,0,1,0,0,0,0,0,0
2022-01-13 17:00:00,500 W MC KINLEY AV,53212,2556662.740162837319,388547.938501790166,0,0,0,1,0,0,0,0,0,0
2022-01-13 17:00:00,2716 S 14TH ST,53215,2553773.659600696526,369620.625405248255,0,0,0,0,0,0,0,0,0,1
2022-01-13 17:00:00,2641 N 39TH ST,53210,2544520.350548291113,395534.131376072764,0,0,1,0,0,0,0,0,0,0
2022-01-13 17:00:00,3279 S 97TH ST,53227,2526017.573292007204,365016.613280180842,0,0,0,0,0,1,0,0,0,0
2022-01-13 17:00:00,8566 W APPLETON AV,53225,2528992.670448577963,409845.312251288444,0,1,0,0,0,0,0,0,0,0
2022-01-13 16:30:00,1819 N 12TH ST,53205,2553897.916690401733,390997.927009332925,0,0,0,0,0,0,1,0,0,0
2022-01-13 16:30:00,2469 N MARTIN L KING JR DR,53212,2557259.080815790687,394727.395288065076,0,1,0,0,0,0,0,0,0,0
2022-01-13 16:00:00,1009 N JACKSON ST,53202,2560093.994098810479,387838.964500986040,0,0,0,0,0,0,0,0,1,0
2022-01-13 15:56:00,4253 N 21ST ST,53209,2550694.046788203996,406043.764442287385,0,0,0,0,0,0,0,0,0,1
2022-01-13 15:25:36,4661 N 27TH ST,53209,2548217.922647282481,408560.126671180129,0,1,0,0,0,0,0,0,0,0
2022-01-13 15:00:00,2607 N 44TH ST,53210,2542653.981628722511,395153.383877955377,0,1,0,0,0,0,0,0,0,0
2022-01-13 14:53:00,11330 W METRO AUTO MALL,53224,2519282.545382664073,423592.819147948176,0,0,0,0,0,0,0,0,0,1
2022-01-13 14:30:00,6400 N 73RD ST,53223,2533238.221389542799,419847.412486240268,0,0,0,0,0,0,0,0,0,1
2022-01-13 14:15:06,4215 N 100TH ST,53222,2523628.022417071741,404308.609560117126,0,0,0,0,0,1,0,0,0,0
2022-01-13 14:12:58,220 E BUFFALO ST,53202,2559106.525145723484,383772.051730036736,0,1,0,0,0,0,0,0,0,0
2022-01-13 13:15:00,5838 W VILLARD AV,53218,2537953.543572413735,411790.977518353611,0,1,0,0,0,0,0,0,0,0
2022-01-13 13:00:00,7815 W BENDER AV,53218,2531540.798042885493,419038.166156198829,0,0,1,0,0,0,0,0,0,0
2022-01-13 13:00:00,2031 W CAPITOL DR,53235,2575157.257537554950,359641.506498835981,0,0,0,0,0,0,1,0,0,0
2022-01-13 13:00:00,3331 N OAKLAND AV,53211,2564302.459529831074,400156.099520545453,0,0,0,0,0,0,0,0,0,1
2022-01-13 13:00:00,312 E TOWNSEND ST,53212,2559028.273931618780,400715.273699559271,0,1,0,1,0,0,0,0,0,0
2022-01-13 13:00:00,220 E BUFFALO ST,53202,2559177.114217372146,383779.642448388040,0,0,0,0,0,0,0,0,1,0
2022-01-13 12:50:00,3708 N 22ND ST,53206,2550390.757810499519,402190.179279468954,0,0,0,0,0,0,1,0,0,0
2022-01-13 12:45:00,6909 W HAMPTON AV,53218,2534541.360450379085,409105.736426264048,0,0,0,0,0,0,0,0,0,1
2022-01-13 12:30:00,1448 N 9TH ST,53205,2555667.811247349251,389568.652926892042,0,1,0,0,0,0,0,0,0,0
2022-01-13 12:00:00,2741 N BREMEN ST,53212,2561026.340480023995,396462.542296208441,0,0,0,0,0,0,0,0,0,1
2022-01-13 12:00:00,2760 N WEIL ST,53212,2561346.974165524822,396617.045915178955,0,0,0,0,0,0,0,0,1,0
2022-01-13 12:00:00,525 N WATER ST,53202,2559034.698805999476,384892.549013398588,0,0,0,0,0,0,0,0,0,1
2022-01-13 12:00:00,3876 S MINER ST,53221,2548225.115555126220,361692.937033224851,0,0,0,0,0,0,0,0,1,0
2022-01-13 11:30:00,11650 W CARMEN AV,53225,2518435.468498330098,415340.679586458951,0,0,0,1,0,0,0,0,0,0
2022-01-13 11:00:00,1773 S MUSKEGO AV,53204,2551112.345386109315,375319.739576213062,0,0,0,0,0,0,1,0,0,0
2022-01-13 11:00:00,3816 N 22ND ST,53206,2550385.979366992135,402796.663467086852,0,0,0,0,0,0,0,0,0,1
2022-01-13 10:30:00,5844 N 84TH ST,53225,2529703.004430727568,416056.845692120492,0,1,0,0,0,0,0,0,0,0
2022-01-13 10:10:43,1920 W NATIONAL AV,53204,2551496.065366704017,379582.221801817417,0,0,0,0,0,0,0,0,1,0
2022-01-13 10:00:00,800 W NATIONAL AV,53204,2555890.998415827285,379853.463987819850,0,0,0,0,0,0,0,0,0,1
